cpf;nome paciente;email paciente;data nascimento paciente;endereço/rua paciente;cidade paciente;estado patiente;crm médico;crm médico estado;nome médico;email médico;token resultado exame;data exame;tipo exame;limites tipo exame;resultado tipo exame
027.989.952-13;Deneval Caseira;bonny.pagac@huel.name;1967-02-13;4514 Avenida Manuela Hermingues;Borá;Distrito Federal;B0002IQM66;SC;Maria Helena Ramalho;rayford@kemmer-kunze.info;EDSRDE;2021-08-04;plaquetas;11-93;28
027.989.952-13;Deneval Caseira;bonny.pagac@huel.name;1967-02-13;4514 Avenida Manuela Hermingues;Borá;Distrito Federal;B0002IQM66;SC;Maria Helena Ramalho;rayford@kemmer-kunze.info;EDSRDE;2021-08-04;hdl;19-75;91
027.989.952-13;Deneval Caseira;bonny.pagac@huel.name;1967-02-13;4514 Avenida Manuela Hermingues;Borá;Distrito Federal;B0002IQM66;SC;Maria Helena Ramalho;rayford@kemmer-kunze.info;EDSRDE;2021-08-04;ldl;45-54;67
027.989.952-13;Deneval Caseira;bonny.pagac@huel.name;1967-02-13;4514 Avenida Manuela Hermingues;Borá;Distrito Federal;B0002IQM66;SC;Maria Helena Ramalho;rayford@kemmer-kunze.info;EDSRDE;2021-08-04;vldl;48-72;82
027.989.952-13;Deneval Caseira;bonny.pagac@huel.name;1967-02-13;4514 Avenida Manuela Hermingues;Borá;Distrito Federal;B0002IQM66;SC;Maria Helena Ramalho;rayford@kemmer-kunze.info;EDSRDE;2021-08-04;glicemia;25-83;100
027.989.952-13;Deneval Caseira;bonny.pagac@huel.name;1967-02-13;4514 Avenida Manuela Hermingues;Borá;Distrito Federal;B0002IQM66;SC;Maria Helena Ramalho;rayford@kemmer-kunze.info;EDSRDE;2021-08-04;tgo;50-84;41
027.989.952-13;Deneval Caseira;bonny.pagac@huel.name;1967-02-13;4514 Avenida Manuela Hermingues;Borá;Distrito Federal;B0002IQM66;SC;Maria Helena Ramalho;rayford@kemmer-kunze.info;EDSRDE;2021-08-04;tgp;38-63;31
027.989.952-13;Deneval Caseira;bonny.pagac@huel.name;1967-02-13;4514 Avenida Manuela Hermingues;Borá;Distrito Federal;B0002IQM66;SC;Maria Helena Ramalho;rayford@kemmer-kunze.info;EDSRDE;2021-08-04;eletrólitos;2-68;56
027.989.952-13;Deneval Caseira;bonny.pagac@huel.name;1967-02-13;4514 Avenida Manuela Hermingues;Borá;Distrito Federal;B0002IQM66;SC;Maria Helena Ramalho;rayford@kemmer-kunze.info;EDSRDE;2021-08-04;tsh;25-80;100
027.989.952-13;Deneval Caseira;bonny.pagac@huel.name;1967-02-13;4514 Avenida Manuela Hermingues;Borá;Distrito Federal;B0002IQM66;SC;Maria Helena Ramalho;rayford@kemmer-kunze.info;EDSRDE;2021-08-04;t4-livre;34-60;84
027.989.952-13;Deneval Caseira;bonny.pagac@huel.name;1967-02-13;4514 Avenida Manuela Hermingues;Borá;Distrito Federal;B0002IQM66;SC;Maria Helena Ramalho;rayford@kemmer-kunze.info;EDSRDE;2021-08-04;ácido úrico;15-61;27
083.892.729-70;João Samuel Garcês;madonna@gerhold-bode.io;1967-07-06;s/n Rua Bento;Taubaté;Pará;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;SHURZ5;2022-01-05;hemácias;45-52;87
083.892.729-70;João Samuel Garcês;madonna@gerhold-bode.io;1967-07-06;s/n Rua Bento;Taubaté;Pará;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;SHURZ5;2022-01-05;leucócitos;9-61;60
083.892.729-70;João Samuel Garcês;madonna@gerhold-bode.io;1967-07-06;s/n Rua Bento;Taubaté;Pará;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;SHURZ5;2022-01-05;plaquetas;11-93;2
083.892.729-70;João Samuel Garcês;madonna@gerhold-bode.io;1967-07-06;s/n Rua Bento;Taubaté;Pará;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;SHURZ5;2022-01-05;hdl;19-75;53
083.892.729-70;João Samuel Garcês;madonna@gerhold-bode.io;1967-07-06;s/n Rua Bento;Taubaté;Pará;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;SHURZ5;2022-01-05;ldl;45-54;41
083.892.729-70;João Samuel Garcês;madonna@gerhold-bode.io;1967-07-06;s/n Rua Bento;Taubaté;Pará;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;SHURZ5;2022-01-05;vldl;48-72;33
083.892.729-70;João Samuel Garcês;madonna@gerhold-bode.io;1967-07-06;s/n Rua Bento;Taubaté;Pará;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;SHURZ5;2022-01-05;glicemia;25-83;97
083.892.729-70;João Samuel Garcês;madonna@gerhold-bode.io;1967-07-06;s/n Rua Bento;Taubaté;Pará;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;SHURZ5;2022-01-05;tgo;50-84;22
083.892.729-70;João Samuel Garcês;madonna@gerhold-bode.io;1967-07-06;s/n Rua Bento;Taubaté;Pará;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;SHURZ5;2022-01-05;tgp;38-63;50
083.892.729-70;João Samuel Garcês;madonna@gerhold-bode.io;1967-07-06;s/n Rua Bento;Taubaté;Pará;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;SHURZ5;2022-01-05;eletrólitos;2-68;3
083.892.729-70;João Samuel Garcês;madonna@gerhold-bode.io;1967-07-06;s/n Rua Bento;Taubaté;Pará;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;SHURZ5;2022-01-05;tsh;25-80;96
083.892.729-70;João Samuel Garcês;madonna@gerhold-bode.io;1967-07-06;s/n Rua Bento;Taubaté;Pará;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;SHURZ5;2022-01-05;t4-livre;34-60;86
083.892.729-70;João Samuel Garcês;madonna@gerhold-bode.io;1967-07-06;s/n Rua Bento;Taubaté;Pará;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;SHURZ5;2022-01-05;ácido úrico;15-61;1
019.338.696-82;Vitor Hugo Gomes Neto;leona@bahringer.net;1978-01-26;s/n Marginal Eloah Dantas;Serra Negra do Norte;Santa Catarina;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;Z95COQ;2021-04-29;hemácias;45-52;97
019.338.696-82;Vitor Hugo Gomes Neto;leona@bahringer.net;1978-01-26;s/n Marginal Eloah Dantas;Serra Negra do Norte;Santa Catarina;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;Z95COQ;2021-04-29;leucócitos;9-61;6
019.338.696-82;Vitor Hugo Gomes Neto;leona@bahringer.net;1978-01-26;s/n Marginal Eloah Dantas;Serra Negra do Norte;Santa Catarina;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;Z95COQ;2021-04-29;plaquetas;11-93;18
019.338.696-82;Vitor Hugo Gomes Neto;leona@bahringer.net;1978-01-26;s/n Marginal Eloah Dantas;Serra Negra do Norte;Santa Catarina;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;Z95COQ;2021-04-29;hdl;19-75;56
019.338.696-82;Vitor Hugo Gomes Neto;leona@bahringer.net;1978-01-26;s/n Marginal Eloah Dantas;Serra Negra do Norte;Santa Catarina;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;Z95COQ;2021-04-29;ldl;45-54;88
019.338.696-82;Vitor Hugo Gomes Neto;leona@bahringer.net;1978-01-26;s/n Marginal Eloah Dantas;Serra Negra do Norte;Santa Catarina;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;Z95COQ;2021-04-29;vldl;48-72;30
019.338.696-82;Vitor Hugo Gomes Neto;leona@bahringer.net;1978-01-26;s/n Marginal Eloah Dantas;Serra Negra do Norte;Santa Catarina;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;Z95COQ;2021-04-29;glicemia;25-83;6
019.338.696-82;Vitor Hugo Gomes Neto;leona@bahringer.net;1978-01-26;s/n Marginal Eloah Dantas;Serra Negra do Norte;Santa Catarina;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;Z95COQ;2021-04-29;tgo;50-84;41
019.338.696-82;Vitor Hugo Gomes Neto;leona@bahringer.net;1978-01-26;s/n Marginal Eloah Dantas;Serra Negra do Norte;Santa Catarina;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;Z95COQ;2021-04-29;tgp;38-63;100
019.338.696-82;Vitor Hugo Gomes Neto;leona@bahringer.net;1978-01-26;s/n Marginal Eloah Dantas;Serra Negra do Norte;Santa Catarina;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;Z95COQ;2021-04-29;eletrólitos;2-68;11
019.338.696-82;Vitor Hugo Gomes Neto;leona@bahringer.net;1978-01-26;s/n Marginal Eloah Dantas;Serra Negra do Norte;Santa Catarina;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;Z95COQ;2021-04-29;tsh;25-80;79
019.338.696-82;Vitor Hugo Gomes Neto;leona@bahringer.net;1978-01-26;s/n Marginal Eloah Dantas;Serra Negra do Norte;Santa Catarina;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;Z95COQ;2021-04-29;t4-livre;34-60;39
019.338.696-82;Vitor Hugo Gomes Neto;leona@bahringer.net;1978-01-26;s/n Marginal Eloah Dantas;Serra Negra do Norte;Santa Catarina;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;Z95COQ;2021-04-29;ácido úrico;15-61;52
013.888.116-26;Giovanna Rêgo;jefferson_renner@schulist.com;2000-04-16;s/n Marginal Júlia Paiva;Eliseu Martins;Roraima;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;F6SPTX;2021-10-29;hemácias;45-52;1
013.888.116-26;Giovanna Rêgo;jefferson_renner@schulist.com;2000-04-16;s/n Marginal Júlia Paiva;Eliseu Martins;Roraima;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;F6SPTX;2021-10-29;leucócitos;9-61;97
013.888.116-26;Giovanna Rêgo;jefferson_renner@schulist.com;2000-04-16;s/n Marginal Júlia Paiva;Eliseu Martins;Roraima;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;F6SPTX;2021-10-29;plaquetas;11-93;1
013.888.116-26;Giovanna Rêgo;jefferson_renner@schulist.com;2000-04-16;s/n Marginal Júlia Paiva;Eliseu Martins;Roraima;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;F6SPTX;2021-10-29;hdl;19-75;83
013.888.116-26;Giovanna Rêgo;jefferson_renner@schulist.com;2000-04-16;s/n Marginal Júlia Paiva;Eliseu Martins;Roraima;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;F6SPTX;2021-10-29;ldl;45-54;67
013.888.116-26;Giovanna Rêgo;jefferson_renner@schulist.com;2000-04-16;s/n Marginal Júlia Paiva;Eliseu Martins;Roraima;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;F6SPTX;2021-10-29;vldl;48-72;82
013.888.116-26;Giovanna Rêgo;jefferson_renner@schulist.com;2000-04-16;s/n Marginal Júlia Paiva;Eliseu Martins;Roraima;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;F6SPTX;2021-10-29;glicemia;25-83;25
013.888.116-26;Giovanna Rêgo;jefferson_renner@schulist.com;2000-04-16;s/n Marginal Júlia Paiva;Eliseu Martins;Roraima;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;F6SPTX;2021-10-29;tgo;50-84;44
013.888.116-26;Giovanna Rêgo;jefferson_renner@schulist.com;2000-04-16;s/n Marginal Júlia Paiva;Eliseu Martins;Roraima;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;F6SPTX;2021-10-29;tgp;38-63;15
013.888.116-26;Giovanna Rêgo;jefferson_renner@schulist.com;2000-04-16;s/n Marginal Júlia Paiva;Eliseu Martins;Roraima;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;F6SPTX;2021-10-29;eletrólitos;2-68;9
013.888.116-26;Giovanna Rêgo;jefferson_renner@schulist.com;2000-04-16;s/n Marginal Júlia Paiva;Eliseu Martins;Roraima;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;F6SPTX;2021-10-29;tsh;25-80;3
013.888.116-26;Giovanna Rêgo;jefferson_renner@schulist.com;2000-04-16;s/n Marginal Júlia Paiva;Eliseu Martins;Roraima;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;F6SPTX;2021-10-29;t4-livre;34-60;23
013.888.116-26;Giovanna Rêgo;jefferson_renner@schulist.com;2000-04-16;s/n Marginal Júlia Paiva;Eliseu Martins;Roraima;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;F6SPTX;2021-10-29;ácido úrico;15-61;73
083.892.729-70;João Samuel Garcês;madonna@gerhold-bode.io;1967-07-06;s/n Rua Bento;Taubaté;Pará;B000BJ8TIA;PR;Ana Sophia Aparício Neto;corene.hane@pagac.io;P5T1PT;2021-08-10;hemácias;45-52;3
083.892.729-70;João Samuel Garcês;madonna@gerhold-bode.io;1967-07-06;s/n Rua Bento;Taubaté;Pará;B000BJ8TIA;PR;Ana Sophia Aparício Neto;corene.hane@pagac.io;P5T1PT;2021-08-10;leucócitos;9-61;10
083.892.729-70;João Samuel Garcês;madonna@gerhold-bode.io;1967-07-06;s/n Rua Bento;Taubaté;Pará;B000BJ8TIA;PR;Ana Sophia Aparício Neto;corene.hane@pagac.io;P5T1PT;2021-08-10;plaquetas;11-93;29
083.892.729-70;João Samuel Garcês;madonna@gerhold-bode.io;1967-07-06;s/n Rua Bento;Taubaté;Pará;B000BJ8TIA;PR;Ana Sophia Aparício Neto;corene.hane@pagac.io;P5T1PT;2021-08-10;hdl;19-75;92
083.892.729-70;João Samuel Garcês;madonna@gerhold-bode.io;1967-07-06;s/n Rua Bento;Taubaté;Pará;B000BJ8TIA;PR;Ana Sophia Aparício Neto;corene.hane@pagac.io;P5T1PT;2021-08-10;ldl;45-54;49
083.892.729-70;João Samuel Garcês;madonna@gerhold-bode.io;1967-07-06;s/n Rua Bento;Taubaté;Pará;B000BJ8TIA;PR;Ana Sophia Aparício Neto;corene.hane@pagac.io;P5T1PT;2021-08-10;vldl;48-72;53
083.892.729-70;João Samuel Garcês;madonna@gerhold-bode.io;1967-07-06;s/n Rua Bento;Taubaté;Pará;B000BJ8TIA;PR;Ana Sophia Aparício Neto;corene.hane@pagac.io;P5T1PT;2021-08-10;glicemia;25-83;47
083.892.729-70;João Samuel Garcês;madonna@gerhold-bode.io;1967-07-06;s/n Rua Bento;Taubaté;Pará;B000BJ8TIA;PR;Ana Sophia Aparício Neto;corene.hane@pagac.io;P5T1PT;2021-08-10;tgo;50-84;50
083.892.729-70;João Samuel Garcês;madonna@gerhold-bode.io;1967-07-06;s/n Rua Bento;Taubaté;Pará;B000BJ8TIA;PR;Ana Sophia Aparício Neto;corene.hane@pagac.io;P5T1PT;2021-08-10;tgp;38-63;71
083.892.729-70;João Samuel Garcês;madonna@gerhold-bode.io;1967-07-06;s/n Rua Bento;Taubaté;Pará;B000BJ8TIA;PR;Ana Sophia Aparício Neto;corene.hane@pagac.io;P5T1PT;2021-08-10;eletrólitos;2-68;74
083.892.729-70;João Samuel Garcês;madonna@gerhold-bode.io;1967-07-06;s/n Rua Bento;Taubaté;Pará;B000BJ8TIA;PR;Ana Sophia Aparício Neto;corene.hane@pagac.io;P5T1PT;2021-08-10;tsh;25-80;23
083.892.729-70;João Samuel Garcês;madonna@gerhold-bode.io;1967-07-06;s/n Rua Bento;Taubaté;Pará;B000BJ8TIA;PR;Ana Sophia Aparício Neto;corene.hane@pagac.io;P5T1PT;2021-08-10;t4-livre;34-60;36
083.892.729-70;João Samuel Garcês;madonna@gerhold-bode.io;1967-07-06;s/n Rua Bento;Taubaté;Pará;B000BJ8TIA;PR;Ana Sophia Aparício Neto;corene.hane@pagac.io;P5T1PT;2021-08-10;ácido úrico;15-61;22
052.041.078-51;Sra. Meire da Terra;lavinia@bartoletti.co;1968-06-21;230 Rua Eduarda;Rio Fortuna;Maranhão;B0002IQM66;SC;Maria Helena Ramalho;rayford@kemmer-kunze.info;NIG0TP;2022-01-08;hemácias;45-52;17
052.041.078-51;Sra. Meire da Terra;lavinia@bartoletti.co;1968-06-21;230 Rua Eduarda;Rio Fortuna;Maranhão;B0002IQM66;SC;Maria Helena Ramalho;rayford@kemmer-kunze.info;NIG0TP;2022-01-08;leucócitos;9-61;64
052.041.078-51;Sra. Meire da Terra;lavinia@bartoletti.co;1968-06-21;230 Rua Eduarda;Rio Fortuna;Maranhão;B0002IQM66;SC;Maria Helena Ramalho;rayford@kemmer-kunze.info;NIG0TP;2022-01-08;plaquetas;11-93;38
052.041.078-51;Sra. Meire da Terra;lavinia@bartoletti.co;1968-06-21;230 Rua Eduarda;Rio Fortuna;Maranhão;B0002IQM66;SC;Maria Helena Ramalho;rayford@kemmer-kunze.info;NIG0TP;2022-01-08;hdl;19-75;93
052.041.078-51;Sra. Meire da Terra;lavinia@bartoletti.co;1968-06-21;230 Rua Eduarda;Rio Fortuna;Maranhão;B0002IQM66;SC;Maria Helena Ramalho;rayford@kemmer-kunze.info;NIG0TP;2022-01-08;ldl;45-54;38
052.041.078-51;Sra. Meire da Terra;lavinia@bartoletti.co;1968-06-21;230 Rua Eduarda;Rio Fortuna;Maranhão;B0002IQM66;SC;Maria Helena Ramalho;rayford@kemmer-kunze.info;NIG0TP;2022-01-08;vldl;48-72;80
052.041.078-51;Sra. Meire da Terra;lavinia@bartoletti.co;1968-06-21;230 Rua Eduarda;Rio Fortuna;Maranhão;B0002IQM66;SC;Maria Helena Ramalho;rayford@kemmer-kunze.info;NIG0TP;2022-01-08;glicemia;25-83;94
052.041.078-51;Sra. Meire da Terra;lavinia@bartoletti.co;1968-06-21;230 Rua Eduarda;Rio Fortuna;Maranhão;B0002IQM66;SC;Maria Helena Ramalho;rayford@kemmer-kunze.info;NIG0TP;2022-01-08;tgo;50-84;85
052.041.078-51;Sra. Meire da Terra;lavinia@bartoletti.co;1968-06-21;230 Rua Eduarda;Rio Fortuna;Maranhão;B0002IQM66;SC;Maria Helena Ramalho;rayford@kemmer-kunze.info;NIG0TP;2022-01-08;tgp;38-63;39
052.041.078-51;Sra. Meire da Terra;lavinia@bartoletti.co;1968-06-21;230 Rua Eduarda;Rio Fortuna;Maranhão;B0002IQM66;SC;Maria Helena Ramalho;rayford@kemmer-kunze.info;NIG0TP;2022-01-08;eletrólitos;2-68;98
052.041.078-51;Sra. Meire da Terra;lavinia@bartoletti.co;1968-06-21;230 Rua Eduarda;Rio Fortuna;Maranhão;B0002IQM66;SC;Maria Helena Ramalho;rayford@kemmer-kunze.info;NIG0TP;2022-01-08;tsh;25-80;97
052.041.078-51;Sra. Meire da Terra;lavinia@bartoletti.co;1968-06-21;230 Rua Eduarda;Rio Fortuna;Maranhão;B0002IQM66;SC;Maria Helena Ramalho;rayford@kemmer-kunze.info;NIG0TP;2022-01-08;t4-livre;34-60;81
052.041.078-51;Sra. Meire da Terra;lavinia@bartoletti.co;1968-06-21;230 Rua Eduarda;Rio Fortuna;Maranhão;B0002IQM66;SC;Maria Helena Ramalho;rayford@kemmer-kunze.info;NIG0TP;2022-01-08;ácido úrico;15-61;100
076.638.088-27;Fabiano Casqueira Jr.;fidela@zieme.info;1982-07-10;3966 Marginal Ana Beatriz;Paranhos;Paraíba;B000AR99QO;MS;Oliver Palmeira;lawana.erdman@waters.info;WDSTBT;2021-11-09;hemácias;45-52;6
076.638.088-27;Fabiano Casqueira Jr.;fidela@zieme.info;1982-07-10;3966 Marginal Ana Beatriz;Paranhos;Paraíba;B000AR99QO;MS;Oliver Palmeira;lawana.erdman@waters.info;WDSTBT;2021-11-09;leucócitos;9-61;44
076.638.088-27;Fabiano Casqueira Jr.;fidela@zieme.info;1982-07-10;3966 Marginal Ana Beatriz;Paranhos;Paraíba;B000AR99QO;MS;Oliver Palmeira;lawana.erdman@waters.info;WDSTBT;2021-11-09;plaquetas;11-93;60
076.638.088-27;Fabiano Casqueira Jr.;fidela@zieme.info;1982-07-10;3966 Marginal Ana Beatriz;Paranhos;Paraíba;B000AR99QO;MS;Oliver Palmeira;lawana.erdman@waters.info;WDSTBT;2021-11-09;hdl;19-75;80
076.638.088-27;Fabiano Casqueira Jr.;fidela@zieme.info;1982-07-10;3966 Marginal Ana Beatriz;Paranhos;Paraíba;B000AR99QO;MS;Oliver Palmeira;lawana.erdman@waters.info;WDSTBT;2021-11-09;ldl;45-54;17
076.638.088-27;Fabiano Casqueira Jr.;fidela@zieme.info;1982-07-10;3966 Marginal Ana Beatriz;Paranhos;Paraíba;B000AR99QO;MS;Oliver Palmeira;lawana.erdman@waters.info;WDSTBT;2021-11-09;vldl;48-72;10
076.638.088-27;Fabiano Casqueira Jr.;fidela@zieme.info;1982-07-10;3966 Marginal Ana Beatriz;Paranhos;Paraíba;B000AR99QO;MS;Oliver Palmeira;lawana.erdman@waters.info;WDSTBT;2021-11-09;glicemia;25-83;94
076.638.088-27;Fabiano Casqueira Jr.;fidela@zieme.info;1982-07-10;3966 Marginal Ana Beatriz;Paranhos;Paraíba;B000AR99QO;MS;Oliver Palmeira;lawana.erdman@waters.info;WDSTBT;2021-11-09;tgo;50-84;33
076.638.088-27;Fabiano Casqueira Jr.;fidela@zieme.info;1982-07-10;3966 Marginal Ana Beatriz;Paranhos;Paraíba;B000AR99QO;MS;Oliver Palmeira;lawana.erdman@waters.info;WDSTBT;2021-11-09;tgp;38-63;48
076.638.088-27;Fabiano Casqueira Jr.;fidela@zieme.info;1982-07-10;3966 Marginal Ana Beatriz;Paranhos;Paraíba;B000AR99QO;MS;Oliver Palmeira;lawana.erdman@waters.info;WDSTBT;2021-11-09;eletrólitos;2-68;32
076.638.088-27;Fabiano Casqueira Jr.;fidela@zieme.info;1982-07-10;3966 Marginal Ana Beatriz;Paranhos;Paraíba;B000AR99QO;MS;Oliver Palmeira;lawana.erdman@waters.info;WDSTBT;2021-11-09;tsh;25-80;85
076.638.088-27;Fabiano Casqueira Jr.;fidela@zieme.info;1982-07-10;3966 Marginal Ana Beatriz;Paranhos;Paraíba;B000AR99QO;MS;Oliver Palmeira;lawana.erdman@waters.info;WDSTBT;2021-11-09;t4-livre;34-60;28
076.638.088-27;Fabiano Casqueira Jr.;fidela@zieme.info;1982-07-10;3966 Marginal Ana Beatriz;Paranhos;Paraíba;B000AR99QO;MS;Oliver Palmeira;lawana.erdman@waters.info;WDSTBT;2021-11-09;ácido úrico;15-61;41
092.375.756-29;Henry Pinheira Filho;austin_torphy@langosh.info;1972-04-11;531 Avenida Yuri;Brejetuba;Distrito Federal;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;G7FX8V;2021-12-05;hemácias;45-52;23
092.375.756-29;Henry Pinheira Filho;austin_torphy@langosh.info;1972-04-11;531 Avenida Yuri;Brejetuba;Distrito Federal;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;G7FX8V;2021-12-05;leucócitos;9-61;83
092.375.756-29;Henry Pinheira Filho;austin_torphy@langosh.info;1972-04-11;531 Avenida Yuri;Brejetuba;Distrito Federal;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;G7FX8V;2021-12-05;plaquetas;11-93;18
092.375.756-29;Henry Pinheira Filho;austin_torphy@langosh.info;1972-04-11;531 Avenida Yuri;Brejetuba;Distrito Federal;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;G7FX8V;2021-12-05;hdl;19-75;100
092.375.756-29;Henry Pinheira Filho;austin_torphy@langosh.info;1972-04-11;531 Avenida Yuri;Brejetuba;Distrito Federal;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;G7FX8V;2021-12-05;ldl;45-54;88
092.375.756-29;Henry Pinheira Filho;austin_torphy@langosh.info;1972-04-11;531 Avenida Yuri;Brejetuba;Distrito Federal;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;G7FX8V;2021-12-05;vldl;48-72;77
092.375.756-29;Henry Pinheira Filho;austin_torphy@langosh.info;1972-04-11;531 Avenida Yuri;Brejetuba;Distrito Federal;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;G7FX8V;2021-12-05;glicemia;25-83;35
092.375.756-29;Henry Pinheira Filho;austin_torphy@langosh.info;1972-04-11;531 Avenida Yuri;Brejetuba;Distrito Federal;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;G7FX8V;2021-12-05;tgo;50-84;78
092.375.756-29;Henry Pinheira Filho;austin_torphy@langosh.info;1972-04-11;531 Avenida Yuri;Brejetuba;Distrito Federal;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;G7FX8V;2021-12-05;tgp;38-63;96
092.375.756-29;Henry Pinheira Filho;austin_torphy@langosh.info;1972-04-11;531 Avenida Yuri;Brejetuba;Distrito Federal;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;G7FX8V;2021-12-05;eletrólitos;2-68;30
092.375.756-29;Henry Pinheira Filho;austin_torphy@langosh.info;1972-04-11;531 Avenida Yuri;Brejetuba;Distrito Federal;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;G7FX8V;2021-12-05;tsh;25-80;52
092.375.756-29;Henry Pinheira Filho;austin_torphy@langosh.info;1972-04-11;531 Avenida Yuri;Brejetuba;Distrito Federal;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;G7FX8V;2021-12-05;t4-livre;34-60;6
092.375.756-29;Henry Pinheira Filho;austin_torphy@langosh.info;1972-04-11;531 Avenida Yuri;Brejetuba;Distrito Federal;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;G7FX8V;2021-12-05;ácido úrico;15-61;84
072.328.987-54;João Guilherme Marques;josefina@adams.org;1979-08-10;135 Travessa Samuel;Vermelho Novo;Minas Gerais;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;VIFJIN;2021-11-27;hemácias;45-52;62
072.328.987-54;João Guilherme Marques;josefina@adams.org;1979-08-10;135 Travessa Samuel;Vermelho Novo;Minas Gerais;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;VIFJIN;2021-11-27;leucócitos;9-61;9
072.328.987-54;João Guilherme Marques;josefina@adams.org;1979-08-10;135 Travessa Samuel;Vermelho Novo;Minas Gerais;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;VIFJIN;2021-11-27;plaquetas;11-93;51
072.328.987-54;João Guilherme Marques;josefina@adams.org;1979-08-10;135 Travessa Samuel;Vermelho Novo;Minas Gerais;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;VIFJIN;2021-11-27;hdl;19-75;98
072.328.987-54;João Guilherme Marques;josefina@adams.org;1979-08-10;135 Travessa Samuel;Vermelho Novo;Minas Gerais;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;VIFJIN;2021-11-27;ldl;45-54;20
